Name,Socket,Form Factor,Max Memory,Memory Slots,Rating,Rating Count,Price
 Supermicro MBD-X11SBA-LN4F-O  ,Integrated Pentium N3700,Mini ITX,8 GB,2,0, 0,$344.42
 Gigabyte Z690 AORUS TACHYON  ,LGA1700,EATX,96 GB,2,0, 0,
 Asus P7P55D-E  ,LGA1156,ATX,16 GB,4,3, 1,
 Gigabyte GA-EP43T-USB3  ,LGA775,ATX,16 GB,4,3, 1,
 Asus P5QL/EPU  ,LGA775,ATX,16 GB,4,4, 1,
 EVGA 170-BL-E762-A1  ,LGA1366,XL ATX,24 GB,6,0, 0,
 Asus Rampage II Extreme  ,LGA1366,ATX,24 GB,6,0, 0,
 Intel DG41RQ  ,LGA775,Micro ATX,8 GB,2,0, 0,
 Asus M2N68-AM PLUS  ,AM3/AM2+/AM2,Micro ATX,8 GB,2,2, 2,
 ASRock H55M-LE  ,LGA1156,Micro ATX,8 GB,2,0, 0,
 Gigabyte GA-H55M-S2V  ,LGA1156,Micro ATX,16 GB,2,0, 0,
 Asus P8H61-M LE/CSM ,LGA1155,Micro ATX,16 GB,2,5, 1,
 Gigabyte GA-970A-D3  ,AM3+,ATX,32 GB,4,4, 10,
 Asus Maximus IV Gene-Z  ,LGA1155,Micro ATX,32 GB,4,0, 0,
 Asus P8H61-M LX ,LGA1155,Micro ATX,16 GB,2,0, 0,
 ASRock Z77 Pro4  ,LGA1155,ATX,32 GB,4,4, 12,
 Gigabyte GA-H77-DS3H  ,LGA1155,ATX,32 GB,4,5, 3,
 MSI B75A-G43  ,LGA1155,ATX,32 GB,4,5, 2,
 MSI FM2-A75MA-E35  ,FM2,Micro ATX,16 GB,2,4, 24,
 Asus Z9PA-D8  ,2 x LGA2011,ATX,64 GB,8,4, 1,
 Gigabyte GA-Z87X-UD3H  ,LGA1150,ATX,32 GB,4,5, 33,
 Asus Maximus VI Extreme  ,LGA1150,ATX,32 GB,4,5, 13,
 ASRock H81M  ,LGA1150,Micro ATX,16 GB,2,4, 6,
 Asus A55BM-E  ,FM2+,Micro ATX,32 GB,2,4, 5,
 ECS H81H3-TI2  ,LGA1150,Thin Mini ITX,8 GB,1,0, 0,
 Asus MAXIMUS VII GENE  ,LGA1150,Micro ATX,32 GB,4,5, 14,
 Gigabyte GA-Z97M-D3H  ,LGA1150,Micro ATX,32 GB,4,5, 12,
 MSI Z97M Gaming  ,LGA1150,Micro ATX,32 GB,4,5, 9,
 Gigabyte GA-X99-GAMING 5  ,LGA2011-3,ATX,128 GB,8,0, 0,
 Asus H81-GAMER  ,LGA1150,ATX,16 GB,4,5, 1,
 Gigabyte GA-990FXA-UD5 R5  ,AM3+,ATX,32 GB,4,5, 1,
 Gigabyte GA-B150M-D3H DDR3  ,LGA1151,Micro ATX,64 GB,4,5, 1,
 MSI Z170I GAMING PRO AC  ,LGA1151,Mini ITX,32 GB,2,5, 13,
 Asus H170M-PLUS/CSM  ,LGA1151,Micro ATX,64 GB,4,4, 3,
 Gigabyte GA-H110M-S2H GSM  ,LGA1151,Micro ATX,32 GB,2,4, 3,
 MSI H110I Pro  ,LGA1151,Mini ITX,32 GB,2,4, 12,
 Asus B150M-K  ,LGA1151,Micro ATX,32 GB,2,3, 1,
 MSI H170I Pro AC  ,LGA1151,Mini ITX,32 GB,2,5, 4,
 Gigabyte GA-B150N Phoenix-WIFI  ,LGA1151,Mini ITX,32 GB,2,5, 10,
 Gigabyte GA-990FXA-UD3 Ultra  ,AM3+,ATX,64 GB,4,0, 0,
 Asus PRIME B250-PRO  ,LGA1151,ATX,64 GB,4,5, 1,
 Gigabyte GA-Z270M-D3H  ,LGA1151,Micro ATX,64 GB,4,4, 3,
 Asus PRIME B350M-A/CSM  ,AM4,Micro ATX,64 GB,4,4, 3,
 Biostar B350GTN  ,AM4,Mini ITX,32 GB,2,0, 0,
 Gigabyte H370M DS3H  ,LGA1151,Micro ATX,64 GB,4,4, 3,
 Asus EX-B360M-V5  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 Gigabyte Z490 VISION D  ,LGA1200,ATX,128 GB,4,5, 3,
 Asus PRIME H470M-PLUS/CSM  ,LGA1200,Micro ATX,128 GB,4,4, 1,
 Gigabyte GA-B460M AORUS ELITE  ,LGA1200,Micro ATX,128 GB,4,0, 0,
 Asus TUF GAMING B560M-E  ,LGA1200,Micro ATX,128 GB,4,0, 0,
 Biostar H510MH/E 2.0  ,LGA1200,Micro ATX,64 GB,2,0, 0,
 Gigabyte B660M D2H DDR4  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Gigabyte Q570M D3H  ,LGA1200,Micro ATX,128 GB,4,0, 0,
 Biostar B650M-SILVER  ,AM5,Micro ATX,192 GB,4,0, 0,
 Asus PRIME H610M-R D4-CSM  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 Biostar B760MX2-E PRO D4  ,LGA1700,Micro ATX,128 GB,4,0, 0,
 ASRock EPC612D4U-2T8R  ,LGA2011-3 Narrow,Micro ATX,512 GB,4,0, 0,
 ASRock H470 Phantom Gaming 4  ,LGA1200,ATX,128 GB,4,0, 0,
 Biostar Z590 VALKYRIE  ,LGA1200,ATX,128 GB,4,0, 0,
 Gigabyte Z790 D AX  ,LGA1700,ATX,192 GB,4,0, 0,
 Foxconn M61PMV  ,AM2+/AM2,Micro ATX,4 GB,2,0, 0,
 Gigabyte GA-P55M-UD2  ,LGA1156,Micro ATX,16 GB,4,0, 0,
 Asus Crosshair IV Formula  ,AM3,ATX,16 GB,4,0, 0,
 ASRock P45X3 Deluxe  ,LGA775,ATX,16 GB,4,0, 0,
 Asus P8P67-M  ,LGA1155,Micro ATX,32 GB,4,0, 0,
 Intel DP67BG  ,LGA1155,ATX,32 GB,4,0, 0,
 MSI H61M-E23 ,LGA1155,Micro ATX,16 GB,2,0, 0,
 Gigabyte GA-H61M-S2-B3  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 Foxconn H61AP  ,LGA1155,ATX,16 GB,2,0, 0,
 Intel DH77DF  ,LGA1155,Mini ITX,16 GB,2,5, 1,
 Intel DH77KC  ,LGA1155,ATX,32 GB,4,3, 1,
 ASRock B75M  ,LGA1155,Micro ATX,16 GB,2,5, 1,
 XFX MBN790IUL9  ,LGA775,ATX,8 GB,4,0, 0,
 Asus H87M-PRO  ,LGA1150,Micro ATX,32 GB,4,4, 3,
 ASRock Z87 Pro3  ,LGA1150,ATX,32 GB,4,4, 10,
 MSI Z87M-G43  ,LGA1150,Micro ATX,32 GB,4,4, 1,
 Intel DZ87KLT75K  ,LGA1150,ATX,32 GB,4,5, 1,
 Biostar B75MU3B  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 ASRock Z97E-ITX/ac  ,LGA1150,Mini ITX,16 GB,2,5, 16,
 EVGA Stinger WiFi  ,LGA1150,Mini ITX,16 GB,2,5, 5,
 Asus A88XM-Plus  ,FM2+,Micro ATX,64 GB,4,5, 1,
 Gigabyte GA-Z97-HD3P  ,LGA1150,ATX,32 GB,4,0, 0,
 MSI X99A GODLIKE GAMING  ,LGA2011-3,EATX,128 GB,8,4, 3,
 Gigabyte GA-Z170-D3H  ,LGA1151,ATX,64 GB,4,5, 2,
 Gigabyte GA-H170-D3H  ,LGA1151,ATX,64 GB,4,4, 1,
 ECS H110M-C3D ,LGA1151,Micro ATX,32 GB,2,0, 0,
 MSI B150M Gaming Pro  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 MSI C236M WORKSTATION  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 Gigabyte GA-Z270MX-Gaming 5  ,LGA1151,Micro ATX,64 GB,4,5, 4,
 MSI A68HM GAMING  ,FM2+,Micro ATX,32 GB,2,0, 0,
 EVGA Z370 FTW  ,LGA1151,ATX,64 GB,4,4, 10,
 EVGA Z370 Micro ATX  ,LGA1151,Micro ATX,32 GB,2,5, 2,
 Biostar H310MHD PRO  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 MSI X299M-A PRO  ,LGA2066,Micro ATX,64 GB,4,0, 0,
 ASRock Z390 Phantom Gaming 9  ,LGA1151,ATX,128 GB,4,4, 1,
 ASRock E3C246D4U  ,LGA1151,Micro ATX,128 GB,4,0, 0,
 ASRock Z490 Phantom Gaming 4/ac  ,LGA1200,ATX,128 GB,4,0, 0,
 MSI H410I PRO WIFI  ,LGA1200,Mini ITX,64 GB,2,0, 0,
 ASRock Z590 Phantom Gaming 4/ac  ,LGA1200,ATX,128 GB,4,0, 0,
 MSI PRO B760M-A DDR4  ,LGA1700,Micro ATX,128 GB,4,0, 0,
 Asus PRIME A620M-E  ,AM5,Micro ATX,96 GB,2,0, 0,
 Asus PRIME B650M-F  ,AM5,Micro ATX,96 GB,2,0, 0,
 Gigabyte Z790 S WIFI DDR4 ,LGA1700,ATX,128 GB,6,0, 0,
 ASRock Z590 OC Formula  ,LGA1200,EATX,64 GB,2,0, 0,$495.00
 Biostar Z270GT4  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 Gigabyte H370M D3H GSM  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 Intel DH55TC  ,LGA1156,Micro ATX,16 GB,4,0, 0,
 Gigabyte GA-H55M-UD2H  ,LGA1156,Micro ATX,16 GB,4,5, 1,
 Intel DH57JG  ,LGA1156,Mini ITX,8 GB,2,5, 1,
 Gigabyte GA-P55A-UD3  ,LGA1156,ATX,16 GB,4,4, 1,
 Intel DG41MJ  ,LGA775,Mini ITX,8 GB,2,0, 0,
 Zotac GF9300-G-E  ,LGA775,Mini ITX,8 GB,2,0, 0,
 ASRock N68C-S UCC  ,AM3/AM2+/AM2,Micro ATX,8 GB,4,0, 0,
 Zotac GF9300-K-E  ,LGA775,Mini ITX,8 GB,2,3, 2,
 Asus P7H55/USB3  ,LGA1156,ATX,16 GB,4,0, 0,
 Asus P8P67 Deluxe  ,LGA1155,ATX,32 GB,4,0, 0,
 Asus P6X58-E PRO  ,LGA1366,ATX,48 GB,6,0, 0,
 Asus M5A99X EVO  ,AM3+,ATX,32 GB,4,5, 3,
 Gigabyte GA-990FXA-UD5  ,AM3+,ATX,32 GB,4,5, 16,
 Asus P5G41T-M LX PLUS  ,LGA775,Micro ATX,8 GB,2,4, 1,
 Intel DH77EB  ,LGA1155,Micro ATX,32 GB,4,5, 2,
 ASRock Z75 Pro3  ,LGA1155,ATX,32 GB,4,4, 20,
 ECS H61H2-M12  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 MSI FM2-A55M-E33  ,FM2,Micro ATX,16 GB,2,4, 4,
 ASRock Z77 Extreme6/TB4  ,LGA1155,ATX,32 GB,4,5, 1,
 Asus Z77-A  ,LGA1155,ATX,32 GB,4,3, 3,
 MSI Z77A-G45 Gaming  ,LGA1155,ATX,32 GB,4,4, 7,
 Gigabyte GA-H87-D3H  ,LGA1150,ATX,32 GB,4,4, 8,
 Gigabyte GA-H87M-D3H  ,LGA1150,Micro ATX,32 GB,4,5, 4,
 ASRock E3C226D2I  ,LGA1150,Mini ITX,16 GB,2,5, 1,
 Gigabyte G1.Sniper Z87  ,LGA1150,ATX,32 GB,4,5, 5,
 MSI A88XM-E35  ,FM2+,Micro ATX,32 GB,2,4, 6,
 Asus Q87T/CSM  ,LGA1150,Thin Mini ITX,16 GB,2,0, 0,
 Gigabyte GA-H81N  ,LGA1150,Mini ITX,16 GB,2,5, 1,
 Asus VANGUARD B85  ,LGA1150,Micro ATX,32 GB,4,5, 2,
 Gigabyte GA-G1.SNIPER Z97  ,LGA1150,ATX,32 GB,4,5, 8,
 MSI H97M-E35  ,LGA1150,Micro ATX,16 GB,2,4, 2,
 ECS Z97-MACHINE  ,LGA1150,ATX,32 GB,4,1, 1,
 Gigabyte GA-H97M-HD3  ,LGA1150,Micro ATX,16 GB,2,4, 4,
 Asus H97-PRO  ,LGA1150,ATX,32 GB,4,5, 1,
 Gigabyte GA-X99-UD5 WIFI  ,LGA2011-3,EATX,64 GB,8,4, 3,
 MSI X99S XPOWER AC  ,LGA2011-3,EATX,128 GB,8,5, 1,
 Gigabyte GA-H81M-D2V  ,LGA1150,Micro ATX,16 GB,2,0, 0,
 ASRock EPC612D8A  ,LGA2011-3 Narrow,ATX,256 GB,8,0, 0,
 Gigabyte GA-G1.SNIPER B6  ,LGA1150,ATX,32 GB,4,5, 1,
 Gigabyte GA-EG43M-S2H  ,LGA775,Micro ATX,8 GB,4,0, 0,
 ASRock X99 Extreme4/3.1  ,LGA2011-3,ATX,128 GB,8,0, 0,
 MSI X99A SLI KRAIT EDITION  ,LGA2011-3,ATX,128 GB,8,5, 7,
 MSI H170A PC Mate  ,LGA1151,ATX,64 GB,4,4, 2,
 Gigabyte GA-Z170X-UD5 TH  ,LGA1151,ATX,64 GB,4,5, 4,
 Asus MAXIMUS VIII IMPACT  ,LGA1151,Mini ITX,32 GB,2,4, 6,
 ASRock E3C236D2I  ,LGA1151,Mini ITX,32 GB,2,0, 0,
 Gigabyte GA-H110M-H DDR3  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 Supermicro X11SAE-M  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 MSI H270 PC MATE  ,LGA1151,ATX,64 GB,4,4, 1,
 Gigabyte GA-H270M-DS3H  ,LGA1151,Micro ATX,64 GB,4,5, 1,
 ASRock Fatal1ty H270 Performance  ,LGA1151,ATX,64 GB,4,0, 0,
 ASRock Z270M Extreme4  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 ASRock Fatal1ty B360 Gaming K4  ,LGA1151,ATX,64 GB,4,5, 1,
 Gigabyte H370 AORUS GAMING 3  ,LGA1151,ATX,64 GB,4,5, 1,
 MSI H370M BAZOOKA  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 Biostar B360GT5S  ,LGA1151,ATX,64 GB,4,0, 0,
 EVGA H370 Stinger  ,LGA1151,Mini ITX,32 GB,2,0, 0,
 Gigabyte Q370M D3H GSM PLUS  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 Supermicro X11SCL-IF  ,LGA1151,Mini ITX,64 GB,2,4, 1,
 Asus ROG RAMPAGE VI EXTREME OMEGA  ,LGA2066,EATX,128 GB,8,0, 0,
 Gigabyte H470I AORUS PRO AX  ,LGA1200,Mini ITX,64 GB,2,4, 1,
 ASRock H470 Steel Legend  ,LGA1200,ATX,128 GB,4,0, 0,
 Biostar B550GTA  ,AM4,ATX,128 GB,4,0, 0,
 Colorful BATTLE-AX B550M-HD PRO V14  ,AM4,Micro ATX,64 GB,2,0, 0,
 MSI B550M PRO-DASH  ,AM4,Micro ATX,128 GB,4,0, 0,
 Gigabyte H610M S2 DDR4 ,LGA1700,Micro ATX,64 GB,2,0, 0,
 MSI Z490 PLUS  ,LGA1200,ATX,128 GB,4,0, 0,
 Biostar B550MXC PRO  ,AM4,Micro ATX,128 GB,4,0, 0,
 Gigabyte B760M POWER  ,LGA1700,Micro ATX,96 GB,2,0, 0,
 Gigabyte B760M AORUS ELITE AX ,LGA1700,Micro ATX,192 GB,1,0, 0,
 MSI PRO A620M-C EX  ,AM5,Micro ATX,96 GB,2,0, 0,
 Jetway JNF9J-Q87  ,LGA1150,Mini ITX,16 GB,2,0, 0,
 Gigabyte GA-Z270X-Gaming 8  ,LGA1151,ATX,64 GB,4,5, 1,
 Gigabyte X299 AORUS Gaming 3  ,LGA2066,ATX,128 GB,8,0, 0,
 Asus ROG RAMPAGE VI APEX  ,LGA2066,EATX,64 GB,4,0, 0,
 Foxconn A76ML-K  ,AM3/AM2+/AM2,Micro ATX,4 GB,2,0, 0,
 Asus P5QPL-AM  ,LGA775,Micro ATX,8 GB,2,3, 1,
 Gigabyte GA-X58-USB3  ,LGA1366,ATX,24 GB,6,0, 0,
 MSI P67A-C43 ,LGA1155,ATX,32 GB,4,3, 2,
 Gigabyte GA-P67A-D3-B3  ,LGA1155,ATX,32 GB,4,0, 0,
 ASRock 970 Extreme3  ,AM3+,ATX,32 GB,4,4, 16,
 ASRock 990FX Extreme3  ,AM3+/AM3,ATX,32 GB,4,4, 20,
 Asus P8Z68-V/GEN3  ,LGA1155,ATX,32 GB,4,5, 7,
 MSI X79A-GD45  ,LGA2011,ATX,64 GB,4,0, 0,
 Asus Rampage IV Extreme/BF3  ,LGA2011,EATX,64 GB,8,0, 0,
 Asus Maximus IV Gene-Z/GEN3  ,LGA1155,Micro ATX,32 GB,4,0, 0,
 MSI X79A-GD45 ,LGA2011,ATX,128 GB,8,4, 1,
 ASRock Z77 Extreme4-M  ,LGA1155,Micro ATX,32 GB,4,5, 3,
 Asus P8Z77-V PRO/THUNDERBOLT  ,LGA1155,ATX,32 GB,4,4, 1,
 Asus P8Q77-M/CSM  ,LGA1155,Micro ATX,32 GB,4,0, 0,
 Asus Z87-C  ,LGA1150,ATX,32 GB,4,5, 5,
 ASRock Z87 Pro4  ,LGA1150,ATX,32 GB,4,5, 4,
 MSI Z87 MPOWER Max  ,LGA1150,ATX,32 GB,4,5, 1,
 Gigabyte GA-F2A88XM-HD3  ,FM2+,Micro ATX,64 GB,2,4, 4,
 ASRock Z97 Extreme3  ,LGA1150,ATX,32 GB,4,4, 13,
 ECS KAM1-I,AM1,Mini ITX,16 GB,2,0, 0,
 MSI Z97-G43  ,LGA1150,ATX,32 GB,4,5, 2,
 Gigabyte GA-Q87M-MK  ,LGA1150,Micro ATX,32 GB,4,0, 0,
 Gigabyte GA-X99-UD3P ,LGA2011-3,ATX,64 GB,4,4, 2,
 ASRock H81M-DG4  ,LGA1150,Micro ATX,16 GB,2,3, 1,
 Asus M5A97 PLUS  ,AM3+,ATX,32 GB,4,4, 3,
 ASRock EP2C612D16C-4L  ,2 x LGA2011-3 Narrow,SSI EEB,1024 GB,16,0, 0,
 ASRock H97M WS  ,LGA1150,Micro ATX,32 GB,4,0, 0,
 Gigabyte GA-B150M-HD3 DDR3  ,LGA1151,Micro ATX,16 GB,2,0, 0,
 MSI Z170A-G43 PLUS  ,LGA1151,ATX,64 GB,4,0, 0,
 Gigabyte GA-X150M-PLUS WS  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 Asus P10S-E/4L  ,LGA1151,ATX,64 GB,4,0, 0,
 Gigabyte GA-B85M-D3H-A  ,LGA1150,Micro ATX,32 GB,4,0, 0,
 ASRock Fatal1ty B250M Performance  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 ASRock Fatal1ty Z270 Gaming K4  ,LGA1151,ATX,64 GB,4,5, 1,
 Biostar B350GT5  ,AM4,ATX,64 GB,4,5, 1,
 Biostar B350GT3  ,AM4,Micro ATX,64 GB,4,0, 0,
 Gigabyte GA-B250M-Gaming 3  ,LGA1151,Micro ATX,64 GB,4,4, 1,
 Gigabyte X299 AORUS Gaming 9  ,LGA2066,ATX,128 GB,8,0, 0,
 Gigabyte X299 AORUS Gaming 7  ,LGA2066,ATX,128 GB,8,0, 0,
 MSI A320M PRO-VHL  ,AM4,Micro ATX,32 GB,2,5, 1,
 Asus ROG STRIX X299-XE GAMING  ,LGA2066,ATX,128 GB,8,4, 2,
 EVGA Z370 Classified K  ,LGA1151,ATX,64 GB,4,0, 0,
 EVGA X299 MICRO ATX 2  ,LGA2066,Micro ATX,64 GB,4,5, 1,
 Asus P11C-I  ,LGA1151,Mini ITX,64 GB,2,0, 0,
 ASRock X299 CREATOR  ,LGA2066,ATX,256 GB,8,0, 0,
 Gigabyte GA-H110M-S2PT  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 Gigabyte B660M AORUS Pro AX  ,LGA1700,Micro ATX,192 GB,4,0, 0,
 Gigabyte Q670M D3H DDR4 ,LGA1700,Micro ATX,128 GB,4,0, 0,
 Biostar B760MX-E D4  ,LGA1700,Micro ATX,64 GB,2,0, 0,
 ASRock Z690-C/D5  ,LGA1700,ATX,192 GB,4,0, 0,
 Gigabyte X299 AORUS MASTER  ,LGA2066,EATX,128 GB,8,0, 0,
 Asus Pro B560M-C/CSM  ,LGA1200,Micro ATX,128 GB,4,0, 0,
 MSI X58 Pro-E  ,LGA1366,ATX,24 GB,6,5, 1,
 Intel DP55KG  ,LGA1156,ATX,16 GB,4,0, 0,
 Gigabyte GA-MA770-UD3  ,AM2+/AM2,ATX,16 GB,4,0, 0,
 Asus M4A87TD EVO  ,AM3,ATX,16 GB,4,5, 1,
 Asus P5P43TD  ,LGA775,ATX,16 GB,4,3, 1,
 Asus P6X58D Premium  ,LGA1366,ATX,24 GB,6,5, 1,
 MSI X58M  ,LGA1366,Micro ATX,24 GB,6,0, 0,
 MSI G41M-P33  ,LGA775,Micro ATX,4 GB,2,0, 0,
 ECS G41T-M2,LGA775,Micro ATX,8 GB,2,0, 0,
 Asus M4A78LT-M  ,AM3,Micro ATX,16 GB,4,0, 0,
 MSI 870-G45  ,AM3,ATX,16 GB,4,3, 2,
 Asus P8H67-V  ,LGA1155,ATX,32 GB,4,0, 0,
 Gigabyte G1.Assassin  ,LGA1366,XL ATX,24 GB,6,0, 0,
 Foxconn H61MX  ,LGA1155,Micro ATX,8 GB,2,0, 0,
 Gigabyte GA-78LMT-S2P  ,AM3+,Micro ATX,8 GB,2,4, 5,
 Asus P8Z68-V  ,LGA1155,ATX,32 GB,4,5, 1,
 Gigabyte GA-Z68XP-UD3P  ,LGA1155,ATX,32 GB,4,3, 2,
 Gigabyte GA-990XA-UD3  ,AM3+,ATX,32 GB,4,5, 5,
 Asus P8P67 ,LGA1155,ATX,32 GB,4,0, 0,
 Asus P8Z68-V LE  ,LGA1155,ATX,32 GB,4,0, 0,
 Gigabyte GA-H61MA-D3V  ,LGA1155,Micro ATX,16 GB,2,5, 2,
 ASRock Z77 Pro3  ,LGA1155,ATX,32 GB,4,4, 12,
 ASRock N68C-GS FX  ,AM3+,Micro ATX,8 GB,4,0, 0,
 ASRock B75M-ITX  ,LGA1155,Mini ITX,16 GB,2,4, 2,
 ASRock Z77 Extreme3  ,LGA1155,ATX,32 GB,4,5, 9,
 ECS H61H2-MV  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 MSI Z77A-GD65 Gaming  ,LGA1155,ATX,32 GB,4,5, 1,
 Gigabyte GA-Z87X-UD5H  ,LGA1150,ATX,32 GB,4,4, 1,
 Asus H87M-Plus/CSM  ,LGA1150,Micro ATX,32 GB,4,4, 2,
 Asus Z87-Deluxe/DUAL  ,LGA1150,ATX,32 GB,4,5, 3,
 ASRock H81M-DGS  ,LGA1150,Micro ATX,16 GB,2,3, 1,
 Gigabyte GA-AM1M-S2H  ,AM1,Micro ATX,32 GB,2,5, 1,
 MSI Z97S SLI Plus  ,LGA1150,ATX,32 GB,4,5, 7,
 Asus H97M-E/CSM  ,LGA1150,Micro ATX,32 GB,4,0, 0,
 Asus A88XM-E  ,FM2+,Micro ATX,32 GB,2,5, 2,
 ASRock H81M-ITX/WIFI  ,LGA1150,Mini ITX,16 GB,2,5, 1,
 MSI B85-G43  ,LGA1150,ATX,32 GB,4,0, 0,
 ASRock EP2C612D16SM-2T  ,2 x LGA2011-3 Narrow,SSI EEB,1024 GB,16,0, 0,
 ASRock Fatal1ty 970 Performance  ,AM3+/AM3,ATX,64 GB,4,5, 1,
 MSI Z97A GAMING 7  ,LGA1150,ATX,32 GB,4,5, 2,
 Gigabyte GA-B85-HD3-A ,LGA1150,ATX,32 GB,4,0, 0,
 ASRock H170 Pro4S  ,LGA1151,ATX,64 GB,4,5, 1,
 ASRock B150 Gaming K4  ,LGA1151,ATX,64 GB,4,0, 0,
 Gigabyte G1.Sniper Z170  ,LGA1151,ATX,64 GB,4,0, 0,
 EVGA Z170 Classified K  ,LGA1151,ATX,64 GB,4,5, 2,
 ASRock J3710-ITX  ,Integrated Pentium J3710,Mini ITX,16 GB,2,0, 0,
 Gigabyte GA-Z170X-Designare  ,LGA1151,ATX,64 GB,4,4, 3,
 Gigabyte GA-Z170X-UD3 Ultra  ,LGA1151,ATX,64 GB,4,5, 7,
 Asus H170I-PRO/CSM  ,LGA1151,Mini ITX,32 GB,2,5, 1,
 Gigabyte GA-H270-HD3P  ,LGA1151,ATX,64 GB,4,0, 0,
 Gigabyte GA-Gaming B8  ,LGA1151,ATX,64 GB,4,0, 0,
 MSI H270I GAMING PRO AC  ,LGA1151,Mini ITX,32 GB,2,5, 4,
 Asus STRIX B250G Gaming  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 Biostar A320MH PRO  ,AM4,Micro ATX,32 GB,2,0, 0,
 MSI X299 GAMING PRO CARBON  ,LGA2066,ATX,128 GB,8,0, 0,
 ASRock H370 Pro4  ,LGA1151,ATX,64 GB,4,0, 0,
 Gigabyte B360N AORUS GAMING WIFI  ,LGA1151,Mini ITX,32 GB,2,3, 1,
 MSI H310M PRO-D  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 ASRock X370M Pro4  ,AM4,Micro ATX,64 GB,4,4, 1,
 MSI A320M PRO-M2  ,AM4,Micro ATX,32 GB,2,0, 0,
 ASRock Z390 Phantom Gaming 6  ,LGA1151,ATX,128 GB,4,0, 0,
 Gigabyte X299-WU8  ,LGA2066,SSI CEB,128 GB,8,0, 0,
 Biostar X570GT8  ,AM4,ATX,128 GB,4,5, 2,
 MSI B150M Pro-D  ,LGA1151,Micro ATX,32 GB,2,0, 0,
 ASRock H470M Pro4  ,LGA1200,Micro ATX,128 GB,4,5, 1,
 MSI PRO B660-A  ,LGA1700,ATX,192 GB,4,0, 0,
 MSI PRO-A320M-B  ,AM4,Micro ATX,64 GB,2,0, 0,
 MSI B560M PRO-VDH WIFI ,LGA1200,Micro ATX,128 GB,4,0, 0,
 Asus PRIME Z790-V AX-CSM  ,LGA1700,ATX,192 GB,4,0, 0,
 Gigabyte B360M D3H GSM  ,LGA1151,Micro ATX,64 GB,4,0, 0,
 Asus PRIME B650M-A WIFI II-CSM  ,AM5,Micro ATX,192 GB,4,0, 0,
 Gigabyte A620M C  ,AM5,Micro ATX,192 GB,4,0, 0,
 Asus Maximus III Formula  ,LGA1156,ATX,16 GB,4,0, 0,
 Asus M4A79XTD EVO  ,AM3,ATX,16 GB,4,4, 1,
 Gigabyte GA-890FXA-UD5  ,AM3,ATX,32 GB,4,5, 1,
 EVGA 132-BL-E758-A1  ,LGA1366,ATX,24 GB,6,5, 2,
 Intel DG41AN  ,LGA775,Mini ITX,4 GB,2,0, 0,
 MSI P67A-C45  ,LGA1155,ATX,32 GB,4,0, 0,
 Intel DP35DPM  ,LGA775,ATX,8 GB,4,0, 0,
 Asus P8H61-M ,LGA1155,Micro ATX,16 GB,2,5, 1,
 Gigabyte GA-880GMA-USB3  ,AM3+,Micro ATX,32 GB,4,4, 1,
 MSI PH61A-P35 ,LGA1155,ATX,16 GB,2,5, 1,
 ASRock Fatal1ty 990FX Professional  ,AM3+,ATX,64 GB,4,5, 6,
 ASRock X79 Extreme3  ,LGA2011,ATX,32 GB,4,5, 1,
 Intel DH61ZE  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 ASRock X79 Extreme6  ,LGA2011,ATX,64 GB,8,5, 3,
 MSI Z77MA-G45  ,LGA1155,Micro ATX,32 GB,4,4, 5,
 Biostar A75MG  ,FM1,Micro ATX,16 GB,2,0, 0,
 Intel DX79SR  ,LGA2011,ATX,64 GB,8,0, 0,
 MSI H61M-E33/W8  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 ASRock X79 Extreme11  ,LGA2011,EATX,64 GB,8,5, 1,
 Gigabyte GA-B75M-HD3  ,LGA1155,Micro ATX,16 GB,2,0, 0,
 ASRock Z87 Extreme6  ,LGA1150,ATX,32 GB,4,5, 19,
 Biostar H61MGV3  ,LGA1155,Micro ATX,16 GB,2,5, 1,
 ASRock EP2C602  ,2 x LGA2011,SSI EEB,64 GB,8,0, 0,
 ASRock FM2A88X-ITX+  ,FM2+,Mini ITX,32 GB,2,4, 16,
