Name,Capacity,Price/GB,Type,Form Factor,Interface,Rating,Rating Count,Price
 Western Digital Purple NV  ,4 TB,,5400 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Hitachi Ultrastar He8  ,8 TB,,7200 RPM,"3.5""",SAS 12.0 Gb/s,0, 0,
 OCZ Trion 100  ,960 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Patriot Ignite  ,240 GB,,SSD,"2.5""",SATA 6.0 Gb/s,4, 1,
 Patriot Ignite M2  ,240 GB,,SSD,M.2-2280,M.2 SATA,0, 0,
 ADATA XPG SX930  ,240 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 1,
 Mushkin Atlas Vital  ,480 GB,,SSD,M.2-2280,M.2 SATA,0, 0,
 Patriot Blast  ,480 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Eluktro Pro-X Performance  ,128 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Eluktro Pro Performance  ,1 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Crucial BX200  ,480 GB,,SSD,"2.5""",SATA 6.0 Gb/s,4, 5,
 Toshiba HDWA120XZSTA  ,2 TB,,5700 RPM,"3.5""",SATA 6.0 Gb/s,5, 1,
 Toshiba L200  ,1 TB,,5400 RPM,"2.5""",SATA 3.0 Gb/s,0, 0,
 Kingston FURY  ,120 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 PNY CS1311  ,960 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 5,
 OCZ TRION 150  ,120 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 6,
 MyDigitalSSD BP5e Slim 7  ,240 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Mushkin ECO3  ,480 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Western Digital Purple  ,8 TB,$235.48,5400 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$235.48
 Silicon Power S70  ,120 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 AMD Radeon R3  ,120 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 1,
 Intel 540s  ,360 GB,,SSD,M.2-2280,M.2 SATA,5, 1,
 Intel 540s  ,240 GB,,SSD,M.2-2280,M.2 SATA,0, 0,
 Intel 540s  ,1 TB,,SSD,M.2-2280,M.2 SATA,0, 0,
 Biwin CSE25A00001-512  ,512 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Samsung PM951  ,128 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Kingston SSDNow G2  ,480 GB,,SSD,M.2-2280,M.2 SATA,5, 1,
 Corsair Neutron XTi  ,960 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 1,
 Seagate ST4000LM016  ,4 TB,$364.29,5400 RPM,"2.5""",SATA 6.0 Gb/s,5, 1,$364.29
 Kingston SSDNow UV300  ,120 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Plextor M8Pe  ,256 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 4,
 Mushkin TRIACTOR  ,500 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 1,
 Kingston Predator  ,960 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 OCZ RD400A  ,128 GB,,SSD,PCIe,PCIe x4,0, 0,
 ADATA XPG SX8000  ,256 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,4, 1,
 ADATA SU900  ,512 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 ADATA SU900  ,1 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 TEAMGROUP T-Force Cardea  ,480 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Hyundai Technology Cobalt  ,120 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Hyundai Technology Sapphire  ,240 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Corsair Neutron NX500  ,400 GB,,SSD,PCIe,PCIe x4,0, 0,
 Drevo X1  ,240 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 2,
 Crucial BX300  ,120 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 9,
 Seagate SkyHawk  ,3 TB,,5900 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 ADATA XPG SX7000  ,512 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 2,
 Kingston KC1000  ,240 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 KFA2 GAMER L  ,120 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 TCSunBow X3  ,240 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 10,
 Kingston A1000  ,120 GB,,SSD,"2.5""",SATA 6.0 Gb/s,4, 2,
 TEAMGROUP L5 LITE  ,480 GB,,SSD,"2.5""",SATA 6.0 Gb/s,4, 3,
 TEAMGROUP L5 LITE  ,240 GB,,SSD,"2.5""",SATA 6.0 Gb/s,4, 1,
 ADATA XPG GAMMIX S11  ,960 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Toshiba RC100  ,240 GB,,SSD,M.2-2242,M.2 PCIe 3.0 X2,0, 0,
 Micron M600  ,256 GB,,SSD,M.2-2280,M.2 SATA,0, 0,
 MyDigitalSSD BPX Pro  ,960 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 1,
 Seagate Enterprise Capacity  ,1 TB,$206.99,7200 RPM,"2.5""",SATA 6.0 Gb/s,0, 0,$206.99
 Seagate Enterprise Capacity  ,2 TB,,7200 RPM,"2.5""",SATA 6.0 Gb/s,0, 0,
 Seagate IronWolf Pro  ,6 TB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Seagate Desktop  ,8 TB,,5400 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Seagate Barracuda Compute  ,2 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Seagate Nytro Enterprise  ,480 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Patriot VPN100  ,256 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 7,
 Lexar NM500  ,512 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X2,5, 1,
 Lexar NS200  ,480 GB,$99.99,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$99.99
 Mushkin Helix-L  ,250 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 1,
 Seagate IronWolf NAS  ,3.84 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 TEAMGROUP T-Force Cardea  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Toshiba MG04ACA200E  ,2 TB,$137.88,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$137.88
 SanDisk X400  ,256 GB,,SSD,M.2-2280,M.2 SATA,0, 0,
 Seagate Nytro 5000  ,400 GB,,SSD,M.2-22110,M.2 PCIe 3.0 X4,0, 0,
 Lexar NM210  ,128 GB,,SSD,M.2-2280,M.2 SATA,5, 1,
 Intel 760p  ,512 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,3, 1,
 Western Digital Purple  ,500 GB,$73.00,5400 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$73.00
 TEAMGROUP T-Force Delta Max RGB  ,500 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 2,
 QNAP M2080  ,64 GB,,SSD,M.2-2280,M.2 SATA,0, 0,
 Intel DC S3520  ,960 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 SanDisk X600  ,128 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Intel Pro 7600p  ,512 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Intel 545s  ,256 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Intel DC P4101  ,128 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Seagate ST500VT001  ,500 GB,,5400 RPM,"2.5""",SATA 6.0 Gb/s,0, 0,
 SanDisk CloudSpeed Ultra Gen. II  ,400 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 ADATA XPG SX8800 Pro  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 1,
 Patriot VPR100 RGB  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 1,
 Patriot VPR100 RGB  ,2 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Toshiba XG3  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Lenovo 5300  ,480 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Samsung PM871b  ,1 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 ADATA XPG SX950U  ,480 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Biostar M500  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X2,0, 0,
 Silicon Power UD70  ,500 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Apacer AS340 PANTHER  ,960 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Apacer PPSS25  ,2 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Neo Forza eSports  ,256 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Neo Forza NFS01  ,960 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 ADATA XPG GAMMIX S5  ,2 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Mushkin ALPHA  ,8 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Mushkin ALPHA  ,4 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Silicon Power A58  ,256 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Silicon Power XD80  ,2 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Mushkin Gamma  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Toshiba X300  ,6 TB,$256.57,7200 RPM,"3.5""",SATA 6.0 Gb/s,2, 1,$256.57
 Addlink A90  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Addlink S90  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Addlink S72  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Addlink S68  ,512 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Addlink S20  ,256 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Western Digital PC SN730  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Seagate IronWolf Pro 125  ,3.84 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 ADATA ATOM 30  ,500 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 ADATA ATOM 30  ,2 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Patriot P200  ,1 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Seagate Exos 7E8 4Kn  ,2 TB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 TEAMGROUP MP34Q  ,2 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 TEAMGROUP MP34Q  ,4 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Western Digital Ultrastar DC HC550  ,16 TB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 ADATA LEGEND 840  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 PNY CS900  ,8 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Leven JS600  ,64 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 TEAMGROUP T-Force Cardea A440 Pro Special Series  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 TEAMGROUP T-Force Cardea A440 Pro Special Series  ,4 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Klevv CRAS C720  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Klevv CRAS C920  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Klevv NEO N610  ,1 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Klevv NEO N400  ,480 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Inland Platinum  ,128 GB,,SSD,"2.5""",SATA 6.0 Gb/s,5, 1,
 Toshiba S300  ,4 TB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Toshiba S300  ,4 TB,,5400 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Western Digital SN520  ,128 GB,,SSD,M.2-2242,M.2 PCIe 3.0 X2,0, 0,
 Western Digital SN520  ,128 GB,,SSD,M.2-2230,M.2 PCIe 3.0 X2,0, 0,
 Timetec 35TTM8SSATA  ,1 TB,,SSD,M.2-2280,M.2 SATA,0, 0,
 Timetec 35TTM8SSATA  ,512 GB,,SSD,M.2-2280,M.2 SATA,0, 0,
 Timetec 35TTM8SSATA  ,256 GB,,SSD,M.2-2280,M.2 SATA,0, 0,
 Toshiba MG07ACA12TA  ,12 TB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Toshiba XG6  ,256 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Hitachi Ultrastar He8  ,8 TB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Seagate BarraCuda 120  ,1 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Leven JS300  ,240 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 ADATA LEGEND 700  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Nextorage G-Series  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Seagate Beskar Ingot Drive Special Edition FireCuda  ,2 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Western Digital SN530 SED  ,512 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 MSI SPATIUM M460 HS  ,500 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 PNY CS2240  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 ADATA LEGEND 700 GOLD  ,512 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Lexar NM760  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Timetec PINNACLE SD1-INDEX  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Timetec PINNACLE SD1-INDEX  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 VisionTek DLX4 Pro  ,512 GB,$75.29,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$75.29
 VisionTek DLX3  ,256 GB,$33.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$33.99
 VisionTek DLX3  ,1 TB,$87.07,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$87.07
 VisionTek DLX3  ,2 TB,$154.44,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$154.44
 ADATA XPG ASX8600 Pro  ,2 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 AITC Kingsman KP800  ,8 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Leven JPS850  ,8 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Micron 7400 PRO  ,480 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Micron 2300  ,256 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Micron 5200 Pro  ,1.92 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Seagate Exos X22  ,20 TB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Western Digital PC SN740 Pyrite  ,256 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Western Digital PC SN740 Pyrite  ,256 GB,,SSD,M.2-2230,M.2 PCIe 4.0 X4,0, 0,
 Western Digital PC SN740 Pyrite  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Western Digital PC SN740 Opal  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Silicon Power UD90  ,500 GB,,SSD,M.2-2230,M.2 PCIe 4.0 X4,0, 0,
 VisionTek DLX4  ,1 TB,$93.76,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$93.76
 Toshiba MG09 512e  ,12 TB,$264.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$264.99
 Toshiba DT01-V  ,3 TB,,5940 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Toshiba MD07ACA  ,14 GB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 G.Skill Ripjaws S3  ,120 GB,,SSD,M.2-2280,M.2 SATA,0, 0,
 Inland Enterprise  ,3.84 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Titanium Micro TH2000  ,2 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Lexar NQ790  ,500 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 TEAMGROUP T-FORCE G70 PRO Graphene  ,512 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 TEAMGROUP T-FORCE G70  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 FanXiang S900  ,2 TB,,SSD,M.2-2280,M.2 PCIe 5.0 X4,0, 0,
 FanXiang S660  ,4 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Lexar NQ710  ,500 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Lexar NQ710  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Seagate Barracuda PCIe  ,250 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Seagate Barracuda PCIe  ,500 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 HP FX700  ,4 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Seagate FireCuda 540 w/Heatsink  ,1 TB,,SSD,M.2-2280,M.2 PCIe 5.0 X4,0, 0,
 Lenovo S4520  ,3.84 TB,,SSD,"3.5""",SATA 6.0 Gb/s,0, 0,
 Gigabyte 4000E  ,500 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Seagate Enterprise Capacity  ,8 TB,$399.95,7200 RPM,"3.5""",SAS 6.0 Gb/s,0, 0,$399.95
 Hitachi 0F27402  ,10 TB,$257.73,7200 RPM,"3.5""",SAS 12.0 Gb/s,0, 0,$257.73
 Toshiba N300  ,12 TB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Seagate Constellation ES  ,2 TB,$54.00,7200 RPM,"3.5""",SAS 6.0 Gb/s,0, 0,$54.00
 Seagate ST2000NX0273  ,2 TB,$245.00,7200 RPM,"2.5""",SAS 12.0 Gb/s,0, 0,$245.00
 Western Digital PC SN740 Pyrite  ,512 GB,,SSD,M.2-2230,M.2 PCIe 4.0 X4,0, 0,
 Titanium Micro TH7175  ,2 TB,$164.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$164.99
 Transcend 830S  ,2 TB,$199.99,SSD,M.2-2280,M.2 SATA,0, 0,$199.99
 Western Digital VelociRaptor  ,300 GB,$49.99,10000 RPM,"2.5""",SATA 3.0 Gb/s,4, 1,$49.99
 Seagate Momentu  ,500 GB,$52.49,7200 RPM,"2.5""",SATA 3.0 Gb/s,5, 4,$52.49
 Hitachi Ultrastar C10K1200  ,1.2 TB,$97.73,10000 RPM,"2.5""",SAS 6.0 Gb/s,0, 0,$97.73
 Intel DC P3700  ,400 GB,,SSD,PCIe,PCIe x4,0, 0,
 Western Digital RE  ,2 TB,$79.95,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$79.95
 Toshiba N300 Pro  ,8 TB,$208.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$208.99
 HP S700 Pro  ,512 GB,$77.15,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$77.15
 Intel D3-S4520  ,480 GB,$132.09,SSD,M.2-2280,M.2 SATA,0, 0,$132.09
 Silicon Power UD90  ,1 TB,,SSD,M.2-2230,M.2 PCIe 4.0 X4,0, 0,
 Western Digital Scorpio Blue  ,320 GB,$69.95,5400 RPM,"2.5""",SATA 3.0 Gb/s,4, 5,$69.95
 Seagate Constellation.2  ,250 GB,$53.31,7200 RPM,"2.5""",SATA 6.0 Gb/s,5, 1,$53.31
 Seagate Momentus Thin  ,320 GB,$27.99,7200 RPM,"2.5""",SATA 3.0 Gb/s,5, 1,$27.99
 Western Digital AV-GP  ,320 GB,$29.87,5400 RPM,"3.5""",SATA 3.0 Gb/s,0, 0,$29.87
 Transcend MTS400  ,128 GB,$78.79,SSD,M.2-2242,M.2 SATA,0, 0,$78.79
 Seagate ST3146356SS-IM  ,146 GB,$55.00,15000 RPM,"3.5""",SAS 3.0 Gb/s,0, 0,$55.00
 Silicon Power S60 3K P/E  ,240 GB,$79.98,SSD,"2.5""",SATA 6.0 Gb/s,4, 4,$79.98
 Intel DC P3700  ,800 GB,$348.00,SSD,"2.5""",U.2,0, 0,$348.00
 Samsung 850 Evo  ,250 GB,,SSD,mSATA,mSATA,5, 1,
 Seagate ST1000NX0373  ,1 TB,$79.98,7200 RPM,"2.5""",SAS 12.0 Gb/s,0, 0,$79.98
 Seagate Momentus 5400.3  ,80 GB,$39.95,5400 RPM,"2.5""",PATA 44-Pin 100,0, 0,$39.95
 Seagate Enterprise Performance  ,1.2 TB,$114.00,10000 RPM,"3.5""",SAS 12.0 Gb/s,0, 0,$114.00
 Seagate Enterprise Performance  ,1.8 TB,$125.27,10000 RPM,"3.5""",SAS 12.0 Gb/s,0, 0,$125.27
 Seagate Enterprise Performance  ,2.4 TB,$261.64,10000 RPM,"2.5""",SAS 12.0 Gb/s,0, 0,$261.64
 Seagate Enterprise Performance  ,300 GB,$147.00,15000 RPM,"2.5""",SAS 12.0 Gb/s,0, 0,$147.00
 Hitachi Ultrastar He10  ,10 TB,$881.00,7200 RPM,"3.5""",SAS 12.0 Gb/s,0, 0,$881.00
 Intel DC S3110  ,256 GB,$79.00,SSD,M.2-2280,M.2 SATA,0, 0,$79.00
 Mushkin Gamma  ,4 TB,$316.67,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$316.67
 Inland TN436  ,1 TB,$88.99,SSD,M.2-2230,M.2 PCIe 4.0 X4,0, 0,$88.99
 Titanium Micro TH7175  ,4 TB,$314.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$314.99
 Titanium Micro TH4985  ,1 TB,$89.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$89.99
 Lenovo S4520  ,960 GB,$303.89,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$303.89
 Lenovo S4520  ,1.92 TB,$324.91,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$324.91
 Western Digital Scorpio Blue  ,160 GB,$45.05,5400 RPM,"2.5""",SATA 1.5 Gb/s,0, 0,$45.05
 Western Digital AV  ,320 GB,,7200 RPM,"3.5""",SATA 3.0 Gb/s,0, 0,
 Hitachi 7K1000.C  ,750 GB,$279.95,7200 RPM,"3.5""",SATA 3.0 Gb/s,0, 0,$279.95
 Hitachi 7K1000  ,1 TB,$106.19,7200 RPM,"3.5""",SATA 3.0 Gb/s,4, 3,$106.19
 Samsung Spinpoint M7  ,320 GB,$65.00,5400 RPM,"2.5""",SATA 3.0 Gb/s,0, 0,$65.00
 Seagate BarraCuda  ,160 GB,$45.00,7200 RPM,"3.5""",SATA 3.0 Gb/s,4, 7,$45.00
 Western Digital VelociRaptor  ,300 GB,,10000 RPM,"3.5""",SATA 3.0 Gb/s,0, 0,
 Intel 320  ,600 GB,$688.03,SSD,"2.5""",SATA 3.0 Gb/s,0, 0,$688.03
 Seagate Constellation  ,160 GB,$108.35,7200 RPM,"2.5""",SATA 3.0 Gb/s,0, 0,$108.35
 Seagate Momentus 7200.4  ,320 GB,$55.00,7200 RPM,"2.5""",SATA 3.0 Gb/s,0, 0,$55.00
 Seagate Momentus 5400.6  ,320 GB,$34.04,5400 RPM,"2.5""",SATA 3.0 Gb/s,3, 2,$34.04
 Western Digital AV-25  ,500 GB,$199.00,5400 RPM,"2.5""",SATA 3.0 Gb/s,0, 0,$199.00
 SanDisk Extreme  ,480 GB,$299.99,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$299.99
 Seagate Constellation.2  ,1 TB,,7200 RPM,"2.5""",SATA 6.0 Gb/s,0, 0,
 Hitachi Travelstar 5K500.B  ,500 GB,$119.99,5400 RPM,"2.5""",SATA 3.0 Gb/s,0, 0,$119.99
 Kingston SSDNow KC100  ,240 GB,$313.30,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$313.30
 Intel DC S3700  ,800 GB,$289.00,SSD,"2.5""",SATA 6.0 Gb/s,5, 1,$289.00
 Toshiba PH2100U-1I54  ,1 TB,$85.99,5400 RPM,"2.5""",SATA 6.0 Gb/s,3, 1,$85.99
 Intel DC S3500  ,480 GB,$282.00,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$282.00
 Intel 530  ,180 GB,$150.00,SSD,"2.5""",SATA 6.0 Gb/s,4, 8,$150.00
 Lenovo 0A89478  ,3 TB,$142.60,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$142.60
 Seagate Constellation ES  ,2 TB,$64.00,7200 RPM,"3.5""",SAS 6.0 Gb/s,0, 0,$64.00
 Kingston SSDNow KC300  ,240 GB,$80.98,SSD,"2.5""",SATA 6.0 Gb/s,4, 2,$80.98
 VisionTek mSATA  ,480 GB,$73.34,SSD,mSATA,mSATA,0, 0,$73.34
 Corsair Force LX  ,128 GB,,SSD,"2.5""",SATA 6.0 Gb/s,4, 6,
 Kingston E50 Enterprise  ,240 GB,$213.62,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$213.62
 Intel SSDMCEAW120A401  ,120 GB,$89.00,SSD,mSATA,mSATA,0, 0,$89.00
 Hitachi Travelstar Z7K500  ,500 GB,$150.00,7200 RPM,"2.5""",SATA 6.0 Gb/s,0, 0,$150.00
 Transcend TS512GMSA370  ,512 GB,$314.39,SSD,mSATA,mSATA,0, 0,$314.39
 Intel DC S3710  ,800 GB,$243.87,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$243.87
 Samsung 850 Evo  ,500 GB,$256.10,SSD,mSATA,mSATA,0, 0,$256.10
 Seagate ST2000NX0343  ,2 TB,$369.95,7200 RPM,"2.5""",SAS 12.0 Gb/s,0, 0,$369.95
 Dell K054N  ,600 GB,$104.50,10000 RPM,"3.5""",SAS 6.0 Gb/s,0, 0,$104.50
